Reference area,Airports: Per 1 000 000 inhabitants_pred2000,CO2 emissions in transport sector: Kilogrammes of CO2-equivalent per 1 000 US dollars_pred2000,CO2 emissions in transport sector: Percentage of CO2 emissions_pred2000,CO2 emissions in transport sector: Percentage of CO2 emissions from transport_pred2000,CO2 emissions in transport sector: Tonnes of CO2 per person_pred2000,Density: Per 100 square kilometres_pred2000,Employment in the transport sector: Percentage of employment_pred2000,Expenditure for personal transport equipment operation: Percentage of household expenditure in transport_pred2000,Expenditure for transport services: Percentage of household expenditure in transport_pred2000,Fatalities: Per 1 000 000 000 vehicle-kilometres_pred2000,Fatalities: Per 10 000 road motor vehicles_pred2000,Fatalities: Per 100 000 inhabitants_pred2000,Freight transport: Percentage of freight transport_pred2000,Freight transport: Tonne-kilometres per 1 000 US dollars_pred2000,Fuel deliveries to the road sector: Tonnes per person_pred2000,Fuel deliveries to the road sector: Tonnes per vehicle_pred2000,Household expenditure for transport: Percentage of household expenditure_pred2000,International traffic: Percentage of seat capacity_pred2000,International traffic: Seat-kilometres per 1 000 US dollars_pred2000,Investment (Inland): Percentage of GDP_pred2000,Investment (Inland): US dollars per person_pred2000,Investment (Rail): Percentage of GDP_pred2000,Investment (Rail): Percentage of infrastructure investment_pred2000,Investment (Rail): US dollars per person_pred2000,Investment (Road): Percentage of GDP_pred2000,Investment (Road): Percentage of infrastructure investment_pred2000,Investment (Road): US dollars per person_pred2000,Investment (Waterways): US dollars per person_pred2000,Maintenance: Percentage of infrastructure maintenance_pred2000,National traffic: Seat-kilometres per 1 000 US dollars_pred2000,Passenger transport: Passenger-kilometres per 1 000 US dollars_pred2000,Traffic: Vehicle-kilometres per 1 000 US dollars_pred2000,Transport infrastructure: Percentage of rail network_pred2000,Transport infrastructure: Percentage of road network_pred2000,Value added by the transport sector: Percentage of value added_pred2000,Vehicle distance travelled: Kilometres_pred2000,Vehicle purchases: Percentage of household expenditure in transport_pred2000,Airports: Per 1 000 000 inhabitants_slope,CO2 emissions in transport sector: Kilogrammes of CO2-equivalent per 1 000 US dollars_slope,CO2 emissions in transport sector: Percentage of CO2 emissions_slope,CO2 emissions in transport sector: Percentage of CO2 emissions from transport_slope,CO2 emissions in transport sector: Tonnes of CO2 per person_slope,Density: Per 100 square kilometres_slope,Employment in the transport sector: Percentage of employment_slope,Expenditure for personal transport equipment operation: Percentage of household expenditure in transport_slope,Expenditure for transport services: Percentage of household expenditure in transport_slope,Fatalities: Per 1 000 000 000 vehicle-kilometres_slope,Fatalities: Per 10 000 road motor vehicles_slope,Fatalities: Per 100 000 inhabitants_slope,First registrations: Per 1 000 000 US dollars_slope,First registrations: Per 1 000 inhabitants_slope,Freight transport: Percentage of freight transport_slope,Freight transport: Tonne-kilometres per 1 000 US dollars_slope,Fuel deliveries to the road sector: Tonnes per 1 000 000 US dollars_slope,Fuel deliveries to the road sector: Tonnes per person_slope,Fuel deliveries to the road sector: Tonnes per vehicle_slope,Household expenditure for transport: Percentage of household expenditure_slope,International traffic: Percentage of seat capacity_slope,International traffic: Seat-kilometres per 1 000 US dollars_slope,Investment (Inland): Percentage of GDP_slope,Investment (Inland): US dollars per person_slope,Investment (Rail): Percentage of GDP_slope,Investment (Rail): Percentage of infrastructure investment_slope,Investment (Rail): US dollars per person_slope,Investment (Road): Percentage of GDP_slope,Investment (Road): Percentage of infrastructure investment_slope,Investment (Road): US dollars per person_slope,Investment (Waterways): Percentage of infrastructure investment_slope,Investment (Waterways): US dollars per person_slope,Maintenance: Percentage of infrastructure maintenance_slope,National traffic: Seat-kilometres per 1 000 US dollars_slope,Passenger transport: Passenger-kilometres per 1 000 US dollars_slope,Traffic: Vehicle-kilometres per 1 000 US dollars_slope,Transport infrastructure: Percentage of rail network_slope,Transport infrastructure: Percentage of road network_slope,Value added by the transport sector: Percentage of value added_slope,Vehicle distance travelled: Kilometres_slope,Vehicle purchases: Percentage of household expenditure in transport_slope
North Macedonia,0.9746874298461528,237.28740841568288,12.037225123860253,100.00703799924223,0.5341706411059164,47.36726348590673,4.305516875709074,35.99258128163302,33.18652967083341,,9.804603680276841,8.088203915185375,99.99999999977966,1212.6163990897621,,,9.229906022746704,99.61779159,69.17596846976357,3.0778895003027174,93.76145306117928,0.30699415516611595,8.410648327986678,9.030731075205154,2.7708953451428613,91.5893516720223,84.73072199200578,0.0,16.628906194921456,0.297301615,742.6611401012124,,33.33307718873787,1.3736476856787334,3.6850223612332726,,30.820802426333614,0.004921121153846051,-5.368088737329023,0.7055849066972077,-0.0028322964370560005,0.020861293171593142,0.8057000418384878,0.059847302909091335,0.2648052656913144,-0.016565359456526308,,-0.3914363691807077,-0.036591191959065746,0.004923270112934148,0.6892366094532799,1.0233580314190036e-11,38.38780218837699,,,,-0.033893448963479504,0.0,-2.0025564688302726,-0.10304236565325615,-0.6629246493404231,-0.016873921788451027,-0.3018399410908608,-0.3760138509022987,-0.08616844385714237,0.3018399410645894,-0.2869107990174902,0.0,0.0,-0.5649044147402523,0.0,9.814435711747997,,0.03585684822691851,0.03546237278214236,0.02501016728514377,,-0.24823454352174557
Norway,2.6004249067802405,64.29069259166772,36.5899718778161,100.45676077854594,2.789764494512318,26.16096142918616,6.217879369535211,43.15887243378489,19.980246730279127,8.593665499905796,0.4829994433214466,6.316036670777237,99.99999999999999,190.9312610002935,0.7658414938157214,1.749677877214154,15.01104012017203,37.15348976626046,17.876135110703217,0.7620309831042178,503.13831875517644,0.16354530379732424,20.93754066981299,101.80955108203307,0.5984856792698565,79.06245933018707,401.32876767568087,0.0,37.7846765710604,33.339237935378605,295.686526222642,168.57381525943674,61.321341167751626,0.17142501410412336,7.2201439704757036,14220.191186071112,36.86088083842367,0.006765935560437306,-2.1496538298412915,0.03304794881499522,0.05098410404625159,-0.003247226334975737,0.05897783206829766,-0.06973541115146825,-0.1851899647427478,0.014715249677068325,-0.33473705181245617,-0.010031463952382545,-0.22052150859732872,-0.010438792822914333,0.5452612615450478,4.040273464598642e-16,-3.602686258128579,-0.5328379653628491,0.0008567397001111965,-0.03315888977380449,0.021123193548387584,2.264070718713263,1.4157321964910954,0.029098535783271883,27.721652150976503,0.00819918071978004,0.09929363511598586,7.84041050724651,0.020899355063491845,-0.09929363511598653,19.881241648412534,0.0,0.0,-0.14003836068830455,-1.2147807969004951,-9.145807052444479,-4.316332004051163,0.14652876383314678,0.021105423481868623,-0.16684252027930693,-107.81557595237074,0.17047471487684496
Poland,0.238927126373623,144.43952950968742,9.266515237056637,99.99999876060593,0.7466058536953852,129.83642421439095,4.988898021820688,56.74775019134475,17.953693861743545,34.46148843976698,3.9745527623730936,16.164348563686644,99.99999999779867,1612.0100527282593,0.25950920843129666,0.6867236817567082,11.762595747866072,94.95105353690079,26.732531669415607,0.8748691450849693,69.91842747733244,0.14878838771147773,21.39939834081474,10.607470380363452,0.6226657527646466,78.46106366229947,51.776344347627855,0.16005809621702838,35.58401398945671,1.4854311679940793,1038.7947160316835,415.2278630627398,53.549059878805,16.27736590029076,4.997438694309437,9974.690997541737,25.298571011951026,0.002570063401099123,-3.068445589386982,0.5896985485115025,5.769540188723629e-08,0.04329505389299463,0.8068572677579503,0.06645551832205679,-0.11356534141379457,-0.33229341007881785,-1.2701628697000218,-0.16940902029610386,-0.4884689265866484,-0.06570675905517252,0.3132886196531676,7.074571288300368e-11,-15.254338501937411,-1.1951790807452716,0.014388049874749644,-0.0014913101974025297,0.10171704070837462,0.1674963854970672,0.15636536292394823,0.0034606650154725576,2.9536837872218293,-0.0020150523122384315,-0.5307468872456548,0.3130708393246927,0.012515983132731312,0.48719446775599207,3.1285996736070154,0.0624526607638634,0.0679104270965872,-1.057614424620969,-0.049395365970756965,-36.78443086367286,-0.24679772107154188,0.4978410338677441,0.03983262478932111,0.09564845927980303,-115.09869732500295,0.44585779116256335
Portugal,0.4745629334175874,115.73093265114221,30.773643857060733,99.99873896565025,1.5980168524343208,5.888890733951484,2.738343190867738,49.895657737709485,10.532856364624536,34.170109573767604,1.6092197830351722,17.203396743577287,100.00000000060984,412.69873740193907,0.5228098823390432,1.0693203034571468,15.550742764737322,81.58715144000098,62.93149741205525,1.254328066856516,227.0578455996474,0.3165094120821088,26.623108619997538,57.11122677263211,0.9226870440320738,73.0689197393425,167.36234286881245,0.7355596423999806,13.661885256136884,17.982839471578473,624.9010230115382,472.1035135940183,33.277864532901276,19.77781644669085,4.107190040516969,7448.123523000337,39.571485896245235,0.013442584719779264,-2.8125979513903068,0.4161372700109526,4.4333732348031194e-05,0.002418746032566777,0.7307671548331439,0.08397943753676262,0.2887732949753698,0.12939727352736766,-1.0530874164246184,-0.043746413712088185,-0.6725172293855363,-0.0750339830361825,-0.4046535332102691,-1.2364469532710338e-10,-6.271273763408771,-0.7438319665383711,0.0031630198307008067,-0.018513691114285854,-0.17420207702791496,0.8047904499999388,5.91836793976556,-0.03951041916025756,-5.608511576517116,-0.012203806375205373,-0.4900656155376522,-2.0090594126710677,-0.023974998808878135,0.48155901848973626,-3.1644790207476383,0.008506597277521366,-0.01154428028420719,0.5904130974543376,-0.42222994789471113,-34.56040212491436,-16.923887910541005,1.9249617968742971,0.09940901624354948,0.03401654098960065,-95.68492000002108,-0.41817056829775573
Romania,0.4443145351318627,226.0512135180361,11.312795284626645,100.08823889546305,0.500824419911325,36.512864519826735,3.3348347497604323,46.826418938306006,35.60280686764099,96.01199921481202,5.276989827999785,12.089224477483413,99.99999999866768,2111.106721252756,,,12.573695135873013,96.07420442444442,43.07549239058514,2.1556529240330433,103.19530858188227,0.1565088596140578,7.328426847309572,7.242141641011585,1.611611035723623,74.45451754112605,78.15835890382004,17.79480803639038,26.401597676800748,1.6713012769181645,298.3159324403896,248.59722888764304,35.5062530813222,0.18504845570910788,6.883402618627599,9237.146373704803,17.570774196365505,0.006870886763736856,-9.896699291833727,0.7489573060068511,-0.0038297799712643577,0.02165297687848963,0.31919995478509305,0.16011046327352382,0.21046924557744837,-0.6503649206048172,-3.7521825835664737,-0.15802493699998876,-0.11814804966017009,-0.10123143145811944,0.058119595268008716,1.753849196772988e-10,-102.49307943996348,,,,-0.010680632539682525,-0.03606692222221953,0.0330012370759897,0.0009019880526088142,5.289683998556526,-0.001110796376521743,-0.03389520083608765,0.3390028259469552,0.015964657837391334,0.744681258865214,5.0329900321695655,-0.710786058146953,-0.0823088587139088,0.6406798111126079,0.02684607240935337,-19.445071473156037,-0.6922332532350695,0.12211858058954365,0.039359159485205436,0.023061999972413982,-107.93551745714149,0.43989567492337406
Russia,0.22819289585714486,529.5949406726068,13.54311076716516,99.41544211280343,1.387242537934462,2.3771956590226253,7.862528211882349,28.962152472779053,14.599650820279521,,,21.873026014302127,99.99999999949429,12732.233787018107,0.22761136158410267,,12.328353398333292,35.10755844444543,47.59394063695754,1.456862151317928,85.51272823461613,0.6604840876820361,45.152858637076946,40.04493006358973,0.7759087820051143,53.410036759333366,44.3341411936417,1.1336569789179194,,84.52587065765601,898.032152804939,,47.51391423924167,0.18461619473076496,5.0176636156364225,,56.43819868527498,0.011725466906592779,-26.008550956076547,0.1455617250610524,-0.059490527019538185,0.021070683570208068,-0.007922824895070167,0.04096447845441235,0.5939882036666121,0.7900371364999309,,,-0.36745514040293786,,,-3.357776359286267e-11,-541.4167913205679,-1.5593898829633426,0.014194024225217396,,-0.05662719966666551,0.8369341977777118,-1.0786990947952644,-0.02544318712957173,1.1309328636410458,-0.009903335957606315,0.07876550644103514,0.5247818804957455,-0.01464476597504236,-0.026566966988043384,0.6344663020273512,-0.05219853949128188,-0.02831531900957218,,-3.603588258303847,-50.112583463088974,,0.2505792249655141,-0.009546125774725137,0.09814806763635917,,-1.3840254691665426
Serbia,0.4129430236593423,236.02148982476683,9.179778176259333,99.83020139084559,0.5996712450738855,48.57166946150471,5.7234766706197675,53.217361469394746,29.589432943369275,,,13.80048467638494,99.9999999980639,460.6265816488976,0.014396610798691367,,8.33239681549378,99.90373763,47.85611002742917,0.7227903467580745,23.438846658420516,0.03707939911630831,9.439086335719736,-0.17668898345323214,0.6149450586806324,80.68133341652714,21.219050615757624,2.3964850264458164,41.0328602715627,0.063508459,58.55854022246058,,31.082268878788454,0.46448755926189733,3.467085829007928,,17.19339908208373,-0.0011079177582418967,-6.571255382307598,0.3223160493035071,0.009988536595588097,0.020372409871100394,0.44000810299586574,-0.00813564733626309,0.8603967443201975,-0.849978898650247,,,-0.3195994071477065,0.0326572770996741,0.4424914442489869,7.875439462392824e-11,-4.538261661294026,-0.1366210455761047,0.00040674421061431945,,0.23917503719802996,0.0,1.1974149728653487,0.047114170171319206,4.280963384009316,0.009885670772030687,0.06805368471784777,0.8404862998768495,0.0363895354031199,0.18826875477831964,3.264347182221682,-0.2563224393752034,0.17612990144335064,-0.2531872883771194,0.0,-3.062730206024287,,0.26140100065065436,0.07387182716201997,0.04667093315873046,,-0.010430890231526014
Slovak Republic,0.9990106873845974,171.95750150502136,12.818971796022197,100.05567217895731,0.9053146811773232,95.54402672396668,6.655459448529381,59.36816919843329,15.529340043586444,,1.757801857418272,12.23427159319931,99.99999999988606,2294.359416757594,0.08589287741816842,0.3535713189454768,7.282969813789606,95.18071914057361,18.02604555017456,1.060082917263271,127.97838208946905,0.3576884164185756,34.4130191315503,44.0048613835001,0.6713728915118828,62.30442882533225,80.4096271920298,3.563893533669784,24.538231611136034,0.7854758383442686,1294.017108659522,,41.81366643826698,0.6195102258842553,6.2058761987305395,,25.102490757635394,-0.027147658538458925,-6.51808069466896,0.6465811350303844,-0.09417824216494136,0.026353138123973933,0.30852474596863494,-0.013614007897057712,-0.22499671545812813,0.3742528522068978,,-0.042374220927277176,-0.3924171793646244,-0.08373890528208983,0.36036314259199437,-2.5807490967605725e-11,-94.96817309929546,-1.1263167463186174,-0.0005406562128451008,-0.009540549118182445,-0.06526550438275837,0.10623686713117567,-0.5929552708771441,0.005241598661606337,3.593977996915115,-0.004145790677176487,-0.5021935853509749,0.181336486965754,0.011597850398079626,0.739175062949919,3.6635091539055122,-0.23698147760640506,-0.2508676442469893,0.04297507520241069,-0.02652877672131493,-63.607566768169264,,0.11807478985094598,0.036794143068520316,-0.009265588870443268,,-0.14925613674876972
Slovenia,1.0965588187801671,161.38219412380204,27.574327363743578,100.00000422041462,2.074904714985223,96.85792416154254,6.093659096926402,51.908692074228384,8.275872528917887,25.61678016332189,1.550823215781918,16.05965576567496,99.99999999999999,387.35042514175075,0.7091669346416012,1.72633579167276,15.694409946655718,,23.047485670876085,1.8190380674456605,356.8813632196743,0.03443166952173016,1.6336694014125897,3.8752075903466903,1.7787975087808263,98.36633059771793,353.00615562652456,0.0,22.563598468264672,,957.496357594151,516.1372002575081,40.72361847822174,23.863352059295266,5.220796692299032,9371.130452545534,39.815440507216636,-0.026526723439555453,-3.8070406246886157,0.7262849909770228,-3.0519813917906375e-07,0.032887982035304124,0.9245441786028918,-0.054971579757350994,0.8957484511412175,-0.13660512455336676,-1.1970917968496129,-0.04405201983636707,-0.6369025138480527,-0.06416198943581726,0.3306946791977752,4.040273464598642e-16,-8.25895269100642,-1.2001202384204623,0.01244047059510565,-0.01992255043636478,0.0171261558976468,,-0.8040702243859041,-0.046304260625493844,-7.6753724283892915,0.025759076122529742,2.579933716365615,5.776639429683816,-0.07150888188177376,-2.579933716314231,-13.452011858142278,0.0,0.0,0.7530337646579136,,-51.62410975291734,-9.759022207942099,0.31540673158175514,0.5513561926280337,0.05531935816600991,252.9878194545276,-0.7591433639162575
Spain,0.763544557406588,118.61741729239111,33.30073343169124,99.96566468559031,2.1605959470336664,77.22561799211508,4.417737492275037,49.42000971520497,15.452503605120413,25.49760798331772,0.6633544883030034,12.345939001070633,99.99999999913692,442.78672211613775,0.5904731167501663,0.9215055166181525,11.814074033653531,65.8680945166684,60.1425052369068,1.2517239843612558,324.2549138713457,0.40171615535905847,29.45914309104819,109.07514038350837,0.8500078287950075,70.54085690895204,215.17977348732347,0.0,,35.8911843940914,458.5912710885277,271.6181498815549,60.72053776548137,20.646628013351545,4.759239601312302,7963.6154755229945,35.12748667966616,-0.0033940508406587423,-3.4381436683662296,0.20865047363164005,-0.022398391059660915,-0.011577676356869671,-3.5248583551118395,0.03893447107499914,0.6770399260262753,-0.0464533753503009,-1.114647744743298,-0.008528171551513773,-0.4956921356122325,-0.059980716123247554,-0.3218358305194581,1.1345437848280257e-11,-5.242217167071121,-0.722720871715234,0.0006228026411569101,-0.0064088743090894235,0.0007603282676519774,1.4597373466665429,3.6639350954967314,-0.026976079622331874,-6.395948686124849,-0.001607367823754841,0.893017015717025,-0.5103603543623584,-0.02536871178680911,-0.8930170157170243,-5.885588331954059,0.0,0.0,,-1.30531699046774,-11.825582352313589,-6.213134675561053,1.0718979874217966,0.06282023333939421,-0.021575436421674976,-50.56112885003884,-0.6305865507170246
Sweden,2.1071308154615576,69.96125174525423,39.36371254866981,100.00000072716756,2.3573838174975634,55.05875709152967,6.106193998735222,53.84988846779311,17.305852577251414,7.534484208196375,1.098643157895566,5.874744303164789,99.99999999988803,367.31251568578955,0.7081854543269532,1.52443788236873,13.083965869517208,74.8788791202345,30.427829554854725,0.7522324040128652,362.699878524194,0.3427622292884509,44.48591264582646,164.51188981409405,0.40947017474083225,55.51408735417351,198.18798872545176,0.0,38.66707183097708,10.534649158105168,399.41319624082826,230.40057515692206,68.99652941853321,7.209012512782692,5.906321785154319,15709.238518283499,28.844258955123102,-0.0010983263076942658,-2.397295185938728,0.5386623667487733,-7.316995140109791e-08,-0.03297728137110082,-0.06148315927408138,-0.07962763780146752,-0.20086283696552082,0.1961315449556609,-0.2535961247368173,-0.03785216097346144,-0.18933377113703997,-0.012409193773525902,0.4593936197962215,6.807553679172852e-11,-8.01261621570096,-0.5420187539205752,-0.003722576995328065,-0.0254690407713159,-0.02706347937930774,0.4341888888303774,0.5894001657309356,0.006789538040503625,4.904278554296694,0.0016203178232074946,-0.10564925610563453,1.530094746661219,0.005169220227969363,0.10564925610563561,3.3741838058292393,0.0,0.0,-0.42808991654351525,-0.095603552526312,-10.589122657187941,-5.110849443559491,0.3286261030745245,0.9853186312569477,-0.04085352204560596,-104.5167317899504,0.004731292118234356
Switzerland,0.9045210986373569,45.571763680887216,37.07030205729882,99.99999776029804,2.1834278683325117,183.9481479547719,4.803408717246143,,,10.101431354754936,1.203653363381605,7.582195291810422,100.00000000055275,146.6436254878745,0.7136022003832387,1.1226222042947676,9.801452124139573,99.05197061543865,80.87310288912113,1.4176953799670233,1230.3654757590703,0.55238437509907,38.44818928180371,505.0928893455381,0.8653629595413008,61.24703225055691,728.2076713734896,5.227691658000822,33.075501180158994,0.7614795763625324,196.68591556562342,157.8458489636896,99.77371299,1.905543452232627,4.88161943489709,11919.691336950273,,-0.007912646994504696,-1.3820006740230124,0.36152574540777715,2.2935550102552173e-07,-0.013124121615763894,0.9355596570856457,-0.032636907413186235,,,-0.3733052463437138,-0.047021591358620496,-0.2751452674796428,-0.029588768711456936,-0.24868178244916123,-7.339954414533726e-11,-3.925303460405082,-0.4455852577995519,-0.005400424978420409,-0.01430766302291425,-0.022547286373563177,0.03335383280701531,-1.1391285856139612,-0.006638380787545694,-7.92776444613039,0.0033974362572522987,0.5480617272283264,0.1071212418461791,-0.010891319354700793,-0.5262945956715502,-8.877522848086896,-0.06875583874545867,-1.8194371820001183,0.3071329298412678,-0.03297001381286297,-1.824508664924277,-4.027245865610647,0.0,0.002177952004004577,-0.07778117210974218,-64.2565176333699,
Türkiye,0.132905613021979,138.78325156809478,18.7295887450656,100.00003955275042,0.5431266608563163,51.78433414273377,4.103493949047554,,,60.724575318696225,4.1387281614003655,7.883755372283048,99.99999999953755,1348.8507069794432,0.11754600332307064,1.2225692116545643,12.171837853428201,84.50082131906333,21.199088808720262,0.5548316164941411,31.091582575811117,0.05139376173872634,9.265167988254007,3.1270766582752003,0.5034378549971734,90.73483201049203,27.964505921332602,0.0,7.132090883072408,-0.9766371239156797,692.291747909454,103.64069659282904,18.34361178855579,0.38143136550968393,10.581278584829661,15037.886739643553,,0.013131274851647983,-3.9539602636507674,0.08591071251505673,-3.914060481726e-05,0.019562297090586007,-0.7981829444745179,0.02438980994286026,,,-2.1476137845240446,-0.07440082725456337,-0.07718694673526175,0.0005180121041795353,0.466355305157774,-2.4026405133388104e-11,-37.774248133875886,1.2281342566593416,0.010556367850549402,-0.0007158148090919391,0.24179828403572026,-0.789659495321579,4.664033846432329,0.03601595650305216,5.1934268841818865,0.013500155504883867,0.9348219648247762,1.4634872424749545,0.02251580099572629,-0.9348219647374744,3.729939641916942,0.0,0.0,-0.025073552462756388,2.2236648095904563,-21.276270548390674,14.373403357143621,1.7802062419176825,0.038764855387096474,-0.04625718422187571,-41.27971964289207,
United Kingdom,0.6853601262857119,70.76740552569026,23.176940010911153,100.00000007460919,2.0713861276560124,178.00755854249337,5.448204170701992,39.4395372065961,25.711125197753773,7.468390930840087,,5.854084839717757,100.00000000049148,216.8033695271697,0.6249324967107892,,13.970926204502447,,,0.6250153064938608,248.7100618225213,0.28500289417693736,46.21549095274713,119.76445509663245,0.3400124122323076,53.784509047252186,128.9456067339902,,59.07243894445037,,428.7128057105874,267.4060426021606,30.861187903639234,33.44591762821847,4.342968513295013,,34.849337596674786,-0.005231755543955555,-2.0398840670443423,0.42856993040230573,-1.4762178393453187e-08,-0.01820503371127566,0.16950683038509398,-0.030505064792428004,0.054209456891625804,0.12587781001970338,-0.23434144293694015,,-0.17795850331190097,-0.06996550543333188,-2.5161985815332644,-3.846260160271639e-11,-9.195006234365241,-0.5781706893437151,-0.0054597606718575714,,-0.03814470938916249,,,0.011854099832307194,8.307787352075467,0.01300753934615349,0.9021027788076801,6.684093941452802,-0.0011534395246155286,-0.90210277880768,1.6236934098815605,0.0,,-0.8404513790129845,,-11.612993657822665,-5.859138676995048,0.3230938981248239,0.22354804895862232,-0.03068052135823761,,-0.18008726687192078
United States,0.34895418020879143,168.24206228904768,30.37156952798847,99.79556457674059,5.915894607970472,71.17528023685742,,51.12935670486837,10.043740823119805,9.409699682803364,,14.508027629378546,100.00000000079969,1314.3662028497056,1.6580620555729126,,11.305842605817617,25.965780525205446,36.83637896847932,0.6148224145146939,354.3642948053084,0.0668237617321937,11.339556259228274,38.43215729010166,0.5268683389860431,85.15789078725737,306.2768985212915,12.87656349571671,37.12700507251523,101.95176678619464,466.52472157731245,437.5059969918111,,23.48969565781806,3.424489308773076,,38.82685364732299,-0.0016746411593406717,-5.058382195634972,0.2567578045539177,0.01144361998221103,-0.04116515528653615,0.2014952320911268,,0.19985156064293672,0.08881534251924317,-0.11709848051412647,,-0.17274702173081088,,,-3.995609674416467e-11,-45.374142111845586,-1.1662603868646526,-0.01983494726466165,,-0.08302534086874247,0.6350370139765581,-0.24998502239764722,-0.00279874678267001,-2.3684749042376216,-8.585901282051978e-05,0.019010159983245536,-0.14037110079975676,-0.0016894837840722504,0.17987908810866476,-1.8561073125889476,-0.19888924803210106,-0.733668725950929,-0.044077200036631105,-2.955729290993937,-11.577108065852483,-11.04313912609561,,0.3756453364408768,-0.012014264139230665,,-0.28866376278309164
